,Level,Date and Time,Source,Event ID,Task Category,
647,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
648,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
649,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
650,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
651,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
652,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
653,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
654,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
655,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
656,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
657,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
658,Error,19-10-2022 18:12,Microsoft-Windows-Kernel-Power,86,-83,"The system was shut down due to a critical thermal event.             
Shutdown Time = ?2022?-?10?-?19T12:42:20.272809400Z             
ACPI Thermal Zone = \_TZ.TZ01             
_CRT = 368K"
659,Error,19-10-2022 18:12,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
660,Error,19-10-2022 18:12,EventLog,6008,None,The previous system shutdown at 6:11:21 PM on ?10/?19/?2022 was unexpected.
661,Error,19-10-2022 18:11,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
662,Error,19-10-2022 10:51,Application Hang,1002,Hanging Events,"The program msteams.exe version 22227.300.1508.3394 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.
"
663,Error,19-10-2022 09:26,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
664,Error,18-10-2022 18:49,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.3 with the system having network hardware address D8-A3-15-58-BC-3B. Network operations on this system may be disrupted as a result.
665,Error,18-10-2022 16:34,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.608, time stamp: 0x7a4182d8
Faulting module name: KERNELBASE.dll, version: 10.0.22621.608, time stamp: 0x4769d08d
Exception code: 0xc0000005
Fault offset: 0x000000000008fb0c
Faulting process id: 0x0x5350
Faulting application start time: 0x0x1D8E2E000D83F35
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: cab90099-67b3-41fe-97d0-ab77355133eb
Faulting package full name: 
Faulting package-relative application ID: "
666,Error,18-10-2022 16:10,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.608, time stamp: 0x7a4182d8
Faulting module name: KERNELBASE.dll, version: 10.0.22621.608, time stamp: 0x4769d08d
Exception code: 0xc0000005
Fault offset: 0x000000000008fb0c
Faulting process id: 0x0x3A80
Faulting application start time: 0x0x1D8E2DD66BCECB8
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: bbe41854-fb0c-42ce-ad7f-687eba22b5bc
Faulting package full name: 
Faulting package-relative application ID: "
667,Error,18-10-2022 16:05,Microsoft-Windows-WLAN-AutoConfig,10000,None,"WLAN Extensibility Module has failed to start.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
Error Code: 21
"
668,Error,18-10-2022 16:05,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.608, time stamp: 0x7a4182d8
Faulting module name: KERNELBASE.dll, version: 10.0.22621.608, time stamp: 0x4769d08d
Exception code: 0xc0000005
Fault offset: 0x000000000008fb0c
Faulting process id: 0x0x4234
Faulting application start time: 0x0x1D8E2D98EA221A7
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: f9506900-78bc-468e-a102-a3d5bcaad486
Faulting package full name: 
Faulting package-relative application ID: "
669,Error,18-10-2022 15:38,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.608, time stamp: 0x7a4182d8
Faulting module name: KERNELBASE.dll, version: 10.0.22621.608, time stamp: 0x4769d08d
Exception code: 0xc0000005
Fault offset: 0x000000000008fb0c
Faulting process id: 0x0x4BBC
Faulting application start time: 0x0x1D8E2D63311C271
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: 32754c17-1798-44eb-b5ad-33a4b6105009
Faulting package full name: 
Faulting package-relative application ID: "
670,Error,18-10-2022 09:12,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
671,Error,18-10-2022 09:07,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
672,Error,17-10-2022 18:44,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P9TQF7MRM4R-MicrosoftCorporationII.WindowsSubsystemforLinux.
673,Error,17-10-2022 18:12,Service Control Manager,7031,None,The Dell Data Vault Processor service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 0 milliseconds: Restart the service.
674,Error,17-10-2022 15:51,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P9TQF7MRM4R-MicrosoftCorporationII.WindowsSubsystemforLinux.
675,Error,17-10-2022 14:03,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
676,Error,17-10-2022 14:03,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
677,Error,17-10-2022 13:59,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
678,Error,17-10-2022 13:59,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x151C
Faulting application start time: 0x0x1D8E11BA9A7CEB5
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 0380f2b2-a746-4197-ad0e-fc61616ba9ef
Faulting package full name: 
Faulting package-relative application ID: "
679,Error,17-10-2022 12:13,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
680,Error,17-10-2022 12:10,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC E376E0D0-8786-417B-8F47-C74917F4ED79--81F48116-F65C-431B-B5E5-050758D2DD73 (Friendly Name: ) to port 81F48116-F65C-431B-B5E5-050758D2DD73 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
681,Error,17-10-2022 12:10,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 347F531E-78B2-4DC1-A9E8-C7DEF1AD487F--A569996D-5468-4F31-8A84-C54A2F69D623 (Friendly Name: ) to port A569996D-5468-4F31-8A84-C54A2F69D623 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
682,Error,17-10-2022 11:28,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
683,Error,17-10-2022 11:24,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
684,Error,16-10-2022 21:19,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
685,Error,16-10-2022 18:55,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
686,Error,16-10-2022 18:50,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address CA-87-32-32-63-73. Network operations on this system may be disrupted as a result.
687,Error,16-10-2022 10:26,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
688,Error,16-10-2022 10:26,EventLog,6008,None,The previous system shutdown at 10:25:40 AM on ?10/?16/?2022 was unexpected.
689,Error,16-10-2022 10:25,Microsoft-Windows-Kernel-Power,86,-83,"The system was shut down due to a critical thermal event.             
Shutdown Time = ?2022?-?10?-?16T04:55:49.007705500Z             
ACPI Thermal Zone = \_TZ.TZ01             
_CRT = 368K"
690,Error,16-10-2022 10:25,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
691,Error,16-10-2022 10:25,EventLog,6008,None,The previous system shutdown at 10:24:51 AM on ?10/?16/?2022 was unexpected.
692,Error,16-10-2022 10:06,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
693,Error,16-10-2022 10:06,EventLog,6008,None,The previous system shutdown at 10:04:54 AM on ?10/?16/?2022 was unexpected.
694,Error,16-10-2022 09:49,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
695,Error,16-10-2022 09:45,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
696,Error,15-10-2022 19:23,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
697,Error,15-10-2022 19:23,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
698,Error,15-10-2022 19:19,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.3 with the system having network hardware address D8-A3-15-58-BC-3B. Network operations on this system may be disrupted as a result.
699,Error,15-10-2022 19:00,Microsoft-Windows-DistributedCOM,10010,None,The server microsoft.windowscommunicationsapps_16005.14326.20970.0_x64__8wekyb3d8bbwe!microsoft.windowslive.calendar.AppXwkn9j84yh1kvnt49k5r8h6y1ecsv09hs.mca did not register with DCOM within the required timeout.
700,Error,15-10-2022 17:18,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {ce1331ff-3345-4427-8fa1-f9865325cd0e}"
701,Error,15-10-2022 17:16,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {ce1331ff-3345-4427-8fa1-f9865325cd0e}"
702,Error,15-10-2022 16:04,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
703,Error,15-10-2022 16:04,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
704,Error,15-10-2022 09:01,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
705,Error,14-10-2022 21:52,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
706,Error,14-10-2022 21:48,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
707,Error,14-10-2022 17:52,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
708,Error,14-10-2022 17:48,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
709,Error,14-10-2022 15:02,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
710,Error,14-10-2022 14:44,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
711,Error,14-10-2022 14:44,EventLog,6008,None,The previous system shutdown at 2:42:53 PM on ?10/?14/?2022 was unexpected.
712,Error,14-10-2022 14:42,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
713,Error,14-10-2022 14:23,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
714,Error,14-10-2022 14:22,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x13D8
Faulting application start time: 0x0x1D8DEB3F056B430
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 3f35043e-b157-41fd-9400-7038f19ff328
Faulting package full name: 
Faulting package-relative application ID: "
715,Error,14-10-2022 13:54,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.
716,Error,14-10-2022 13:54,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone.
717,Error,14-10-2022 13:53,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P9TQF7MRM4R-MicrosoftCorporationII.WindowsSubsystemforLinux.
718,Error,14-10-2022 10:05,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
719,Error,13-10-2022 19:59,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
720,Error,13-10-2022 19:59,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
721,Error,13-10-2022 15:27,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P9TQF7MRM4R-MicrosoftCorporationII.WindowsSubsystemforLinux.
722,Error,13-10-2022 15:13,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {9c3f1051-e05b-4576-99a5-53256696fe42}"
723,Error,13-10-2022 15:08,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {9c3f1051-e05b-4576-99a5-53256696fe42}"
724,Error,13-10-2022 08:58,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
725,Error,13-10-2022 08:58,Service Control Manager,7000,None,"The Host Network Service service failed to start due to the following error: 
The system cannot find the path specified."
726,Error,13-10-2022 08:38,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
727,Error,13-10-2022 08:38,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x1610
Faulting application start time: 0x0x1D8DE55AA6DF3C2
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 744f990e-9cbc-4e82-9445-980185169f8d
Faulting package full name: 
Faulting package-relative application ID: "
728,Error,13-10-2022 08:38,Application Error,1000,Application Crashing Events,"Faulting application name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Faulting module name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Exception code: 0xc0000005
Fault offset: 0x0000000000033fea
Faulting process id: 0x0x11B0
Faulting application start time: 0x0x1D8DE55A978C3EC
Faulting application path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Faulting module path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Report Id: 89b02147-253b-4fa4-9aa9-d5c8747e6648
Faulting package full name: 
Faulting package-relative application ID: "
729,Error,12-10-2022 21:44,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
730,Error,12-10-2022 21:43,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x15C4
Faulting application start time: 0x0x1D8DE51943F7935
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: c1d6f2b1-b38f-4a1d-bdb0-e7c423552077
Faulting package full name: 
Faulting package-relative application ID: "
731,Error,12-10-2022 21:14,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
732,Error,12-10-2022 21:09,Microsoft-Windows-WHEA-Logger,1,None,A fatal hardware error has occurred. A record describing the condition is contained in the data section of this event.
733,Error,12-10-2022 21:09,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
734,Error,12-10-2022 21:09,EventLog,6008,None,The previous system shutdown at 9:03:37 PM on ?10/?12/?2022 was unexpected.
735,Error,12-10-2022 21:03,Microsoft-Windows-Kernel-Power,86,-83,"The system was shut down due to a critical thermal event.             
Shutdown Time = ?2022?-?10?-?12T15:33:40.756205900Z             
ACPI Thermal Zone = \_TZ.TZ01             
_CRT = 368K"
736,Error,12-10-2022 21:03,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
737,Error,12-10-2022 21:03,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x13BC
Faulting application start time: 0x0x1D8DE4EF43E4CBD
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: d90408b7-1d2e-49c6-89c8-b5f3f6657aeb
Faulting package full name: 
Faulting package-relative application ID: "
738,Error,12-10-2022 21:02,Microsoft-Windows-DistributedCOM,10010,None,The server {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} did not register with DCOM within the required timeout.
739,Error,12-10-2022 21:02,Microsoft-Windows-DistributedCOM,10010,None,The server {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54} did not register with DCOM within the required timeout.
740,Error,12-10-2022 21:02,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout.
741,Error,12-10-2022 20:58,Microsoft-Windows-User Profiles Service,1552,None,"User hive is loaded by another process (Registry Lock) Process name: C:\Windows\System32\svchost.exe, PID: 6548, ProfSvc PID: 2280."
742,Error,12-10-2022 20:58,Microsoft-Windows-User Profiles Service,1552,None,"User hive is loaded by another process (Registry Lock) Process name: C:\Windows\System32\svchost.exe, PID: 6548, ProfSvc PID: 2280."
743,Error,12-10-2022 20:56,Service Control Manager,7000,None,"The VMSP service failed to start due to the following error: 
Insufficient system resources exist to complete the requested service."
744,Error,12-10-2022 20:56,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
745,Error,12-10-2022 20:56,EventLog,6008,None,The previous system shutdown at 8:27:54 PM on ?10/?12/?2022 was unexpected.
746,Error,12-10-2022 20:05,MsiInstaller,10005,None,Product: Windows Subsystem for Linux Update -- This update only applies to machines with the Windows Subsytem for Linux
747,Error,12-10-2022 20:03,MsiInstaller,10005,None,Product: Windows Subsystem for Linux Update -- This update only applies to machines with the Windows Subsytem for Linux
748,Error,12-10-2022 20:00,MsiInstaller,10005,None,Product: Windows Subsystem for Linux Update -- This update only applies to machines with the Windows Subsytem for Linux
749,Error,12-10-2022 19:56,MsiInstaller,10005,None,Product: Windows Subsystem for Linux Update -- This update only applies to machines with the Windows Subsytem for Linux
750,Error,12-10-2022 19:27,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
751,Error,12-10-2022 19:24,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
752,Error,12-10-2022 19:24,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: ntdll.dll, version: 10.0.22621.317, time stamp: 0x6cf39caa
Exception code: 0xc0000005
Fault offset: 0x000000000003415a
Faulting process id: 0x0x17E0
Faulting application start time: 0x0x1D8DD6793E8961F
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\ntdll.dll
Report Id: c518d04a-5431-429a-b78d-9788c4b20bba
Faulting package full name: 
Faulting package-relative application ID: "
753,Error,12-10-2022 19:24,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x800704C7: 2022-10 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5018427).
754,Error,12-10-2022 17:40,MsiInstaller,10005,None,Product: Windows Subsystem for Linux Update -- This update only applies to machines with the Windows Subsytem for Linux
755,Error,11-10-2022 17:24,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
756,Error,11-10-2022 17:19,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
757,Error,11-10-2022 17:19,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.382, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x0000000000021347
Faulting process id: 0x0x2E98
Faulting application start time: 0x0x1D8DCAD891C6EE8
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: eb81fb6a-9316-4a75-b4c3-90e188b13b34
Faulting package full name: 
Faulting package-relative application ID: "
758,Error,11-10-2022 08:51,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
759,Error,11-10-2022 08:48,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address CA-87-32-32-63-73. Network operations on this system may be disrupted as a result.
760,Error,10-10-2022 19:08,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.382, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x4308
Faulting application start time: 0x0x1D8DB87F994376A
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: d56dc52b-4caf-4cf9-b329-0319db947e31
Faulting package full name: 
Faulting package-relative application ID: "
761,Error,10-10-2022 15:27,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.317, time stamp: 0xb43ec052
Faulting module name: KERNELBASE.dll, version: 10.0.22621.457, time stamp: 0xf9b807f0
Exception code: 0xc0000005
Fault offset: 0x000000000008faec
Faulting process id: 0x0x61DC
Faulting application start time: 0x0x1D8DC8E56A3D0FD
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: a197cf0f-380b-4dea-9147-9085938cff52
Faulting package full name: 
Faulting package-relative application ID: "
762,Error,10-10-2022 15:02,Application Error,1000,Application Crashing Events,"Faulting application name: AUDIODG.EXE, version: 10.0.22621.317, time stamp: 0xb43ec052
Faulting module name: KERNELBASE.dll, version: 10.0.22621.457, time stamp: 0xf9b807f0
Exception code: 0xc0000005
Fault offset: 0x000000000008faec
Faulting process id: 0x0xB48
Faulting application start time: 0x0x1D8DBB1267EA5A2
Faulting application path: C:\WINDOWS\system32\AUDIODG.EXE
Faulting module path: C:\WINDOWS\System32\KERNELBASE.dll
Report Id: f1c55451-dd9c-4268-90da-25ae9640d862
Faulting package full name: 
Faulting package-relative application ID: "
763,Error,09-10-2022 15:50,Microsoft-Windows-DistributedCOM,10010,None,The server microsoft.windowscommunicationsapps_16005.14326.20970.0_x64__8wekyb3d8bbwe!microsoft.windowslive.calendar.AppXwkn9j84yh1kvnt49k5r8h6y1ecsv09hs.mca did not register with DCOM within the required timeout.
764,Error,09-10-2022 08:06,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.4.0.226, time stamp: 0x62544e14
Faulting module name: CRYPT32.dll, version: 10.0.22621.382, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x403C
Faulting application start time: 0x0x1D8D9499F7D21BF
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 5b6bc224-9647-4022-9c06-d96b1cacef64
Faulting package full name: 
Faulting package-relative application ID: "
765,Error,08-10-2022 15:55,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
766,Error,08-10-2022 15:55,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
767,Error,08-10-2022 15:55,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
768,Error,07-10-2022 21:42,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
